G701K        G140KR103502GF9609165232503500009745.00000100000020250910000000000974500000.000000002.75000000009746.0000009764.0000009745.00000002.750000000002.741000000002.750000000000026000000000000025346900000.0002025091100009748.0000009745.00000000001000000000000002000000000002.749000000002.75000000009749.0000009744.00000000002000000000000002000000000002.748000000002.75100000009750.0000009743.00000000006000000000000003000000000002.748000000002.75100000009751.0000009742.00000000001000000000000002000000000002.747000000002.75200000009752.0000009741.00000000001000000000000003000000000002.747000000002.752000000000092000000000000138000000?
G701K        G140KR103502GF9609170156722700009745.00000100000020250910000000000974500000.000000002.75000000009746.0000009764.0000009745.00000002.750000000002.741000000002.750000000000027000000000000026321400000.0002025091100009748.0000009745.00000000001000000000000001000000000002.749000000002.75000000009749.0000009744.00000000002000000000000002000000000002.748000000002.75100000009750.0000009743.00000000006000000000000003000000000002.748000000002.75100000009751.0000009742.00000000001000000000000002000000000002.747000000002.75200000009752.0000009741.00000000001000000000000003000000000002.747000000002.752000000000092000000000000137000000?
G701K        G140KR103502GF9609170349199600009745.00000100000020250910000000000974500000.000000002.75000000009746.0000009764.0000009745.00000002.750000000002.741000000002.750000000000028000000000000027295900000.0002025091100009748.0000009744.00000000001000000000000002000000000002.749000000002.75100000009749.0000009743.00000000002000000000000003000000000002.748000000002.75100000009750.0000009742.00000000006000000000000002000000000002.748000000002.75200000009751.0000009741.00000000001000000000000003000000000002.747000000002.75200000009752.0000009740.00000000001000000000000004000000000002.747000000002.753000000000092000000000000136000000?
G701K        G140KR103502GF9609171769487500009744.00000200000020250910000000001948800000.000000002.75100000009746.0000009764.0000009744.00000002.750000000002.741000000002.751000000000030000000000000029244700000.0002025091100009748.0000009743.00000000001000000000000004000000000002.749000000002.75100000009749.0000009742.00000000002000000000000002000000000002.748000000002.75200000009750.0000009741.00000000006000000000000003000000000002.748000000002.75200000009751.0000009740.00000000001000000000000004000000000002.747000000002.75300000009752.0000009738.00000000001000000000000001000000000002.747000000002.754000000000092000000000000135000000?
G701K        G140KR103502GF6209174633687500009891.00000100000020250910000000000989100000.000000002.83200000009855.0000009896.0000009855.00000002.875000000002.826000000002.875000000000065000000000000064281900000.0002025091100009892.0000009888.00000000003000000000000001000000000002.830000000002.83500000009893.0000009887.00000000007000000000000002000000000002.829000000002.83600000009894.0000009886.00000000012000000000000001000000000002.828000000002.83700000009895.0000009885.00000000005000000000000001000000000002.827000000002.83900000009896.0000009884.00000000002000000000000004000000000002.826000000002.840000000000088000000000000056000000?
G701K        G140KR103501GF6309190120550200010010.00000100000020250910000000001001000000.000000002.42700000010011.0000010011.0000010010.00000002.423000000002.423000000002.427000000000009000000000000009009450000.0002025091100010010.5000010010.00000000007000000000000004000000000002.425000000002.42700000010011.0000010009.50000000048000000000000021000000000002.423000000002.42900000010011.5000010009.00000000013000000000000019000000000002.421000000002.43100000010012.0000010008.50000000013000000000000024000000000002.419000000002.43200000010012.5000010008.00000000010000000000000014000000000002.417000000002.434000000000198000000000000145000000?
G701K        G140KR103501GF6309192300392400010010.00000400000020250910000000004004000000.000000002.42700000010011.0000010011.0000010010.00000002.423000000002.423000000002.427000000000013000000000000013013450000.0002025091100010010.0000010009.50000000001000000000000021000000000002.427000000002.42900000010010.5000010009.00000000007000000000000019000000000002.425000000002.43100000010011.0000010008.50000000048000000000000024000000000002.423000000002.43200000010011.5000010008.00000000013000000000000014000000000002.421000000002.43400000010012.0000010007.50000000013000000000000018000000000002.419000000002.436000000000199000000000000141000000?
G701K        G140KR103501GF6309192841192700010010.00000200000020250910000000002002000000.000000002.42700000010011.0000010011.0000010010.00000002.423000000002.423000000002.427000000000016000000000000016016450000.0002025091100010010.0000010009.50000000003000000000000021000000000002.427000000002.42900000010010.5000010009.00000000007000000000000019000000000002.425000000002.43100000010011.0000010008.50000000048000000000000024000000000002.423000000002.43200000010011.5000010008.00000000013000000000000014000000000002.421000000002.43400000010012.0000010007.50000000013000000000000018000000000002.419000000002.436000000000201000000000000141000000?
G701K        G140KR103502GF9609203937626700009747.00000100000020250910000000000974700000.000000002.74900000009746.0000009764.0000009744.00000002.750000000002.741000000002.751000000000032000000000000031194100000.0002025091100009748.0000009745.00000000002000000000000001000000000002.749000000002.75000000009749.0000009744.00000000002000000000000002000000000002.748000000002.75100000009750.0000009743.00000000006000000000000004000000000002.748000000002.75100000009751.0000009742.00000000001000000000000002000000000002.747000000002.75200000009752.0000009741.00000000001000000000000004000000000002.747000000002.752000000000103000000000000149000000?
G701K        G140KR103502GF9609204185152200009748.00000100000020250910000000000974800000.000000002.74900000009746.0000009764.0000009744.00000002.750000000002.741000000002.751000000000034000000000000033143700000.0002025091100009749.0000009745.00000000002000000000000001000000000002.748000000002.75000000009750.0000009744.00000000006000000000000002000000000002.748000000002.75100000009751.0000009743.00000000001000000000000004000000000002.747000000002.75100000009752.0000009742.00000000001000000000000002000000000002.747000000002.75200000009753.0000009741.00000000001000000000000004000000000002.746000000002.752000000000101000000000000149000000?
